ven_id,ven_name,ven_lat,ven_lng,ven_category_name,ven_category_id,ven_address,neighbourhood,neighbourhood_lat,neigbourhood_long,borough
4ae21c6ff964a520d38a21e3,GoodLife Fitness Toronto Yonge and St Clair,43.688484,-79.393781,Gym,4bf58dd8d48988d176941735,12 St. Clair Ave E (St. Clair Centre),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4bb0200cf964a52090383ce3,Pure Fitness,43.693006599930136,-79.38778127126965,Gym,4bf58dd8d48988d176941735,939 Eglinton Ave E (Brentcliffe),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
588d1d78a149261a47e1236d,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint,4d4ae6fc7a7b7dea34424761,1560 Yonge Street (Heath St E),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4b4b8601f964a5201c9f26e3,Second Cup,43.689814161995294,-79.39481084620539,Coffee Shop,4bf58dd8d48988d1e0931735,1560 Yonge St (Heath St),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4c1863af4ff90f47f2670e49,Pizza Pizza,43.68955487823723,-79.39465657034644,Pizza Place,4bf58dd8d48988d1ca941735,1521 Yonge St.,"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4ba8f4bef964a5208ffd39e3,TD Canada Trust,43.68831188747696,-79.39384818077093,Bank,4bf58dd8d48988d10a951735,2 St Clair Ave E (Yonge),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4beae255415e20a1ca94e5bb,RBC Royal Bank,43.68805843886538,-79.39447781672222,Bank,4bf58dd8d48988d10a951735,10 St. Clair Avenue W (Yonge),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4ae9c951f964a5206bb621e3,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant,4bf58dd8d48988d14a941735,15 St. Clair Ave. W (at Yonge St.),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4b70a0d0f964a52024262de3,Starbucks,43.686152,-79.392874,Coffee Shop,4bf58dd8d48988d1e0931735,5 Rose Hill Ave (Yonge St),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
55452227498e0032a34a88fb,Midtown Gastro Hub,43.69003476292464,-79.3948531473005,Gastropub,4bf58dd8d48988d155941735,1535 Yonge St,"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4c1d548ab4e62d7f389ddc93,Mr. Thai,43.68962660582034,-79.39474466731203,Thai Restaurant,4bf58dd8d48988d149941735,Toronto ON,"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4c03f2af0d0e0f478c3e039a,Ravine,43.69035594864729,-79.38684099383201,Trail,4bf58dd8d48988d159941735,Canada,"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4c4b89539c8d2d7f47c4116b,Thai Express,43.68839969248036,-79.3930962577708,Thai Restaurant,4bf58dd8d48988d149941735,"21 St-Clair Avenue East, suite 100, (Yonge)","Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4b50d181f964a520853327e3,Loblaws,43.688484,-79.393781,Grocery Store,4bf58dd8d48988d118951735,12 St Clair Ave E (in St. Clair Centre),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4b5cc189f964a520724229e3,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place,4bf58dd8d48988d1ca941735,13 St. Clair Ave. W. (at Yonge St.),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4bd4b5885631c9b6a0f9a230,Sushi Gen,43.68886229852844,-79.3944898110323,Sushi Restaurant,4bf58dd8d48988d1d2941735,1502 Yonge St. (at St. Clair Ave. W),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4bae43c6f964a520859a3be3,Paperboy,43.68738493677385,-79.39341652507079,Gift Shop,4bf58dd8d48988d128951735,7 Pleasant Blvd,"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4d6706a39792b1f7271f391f,TTC Stop #14345,43.68811358,-79.394513,Light Rail Station,4bf58dd8d48988d1fc931735,2 St. Clair Ave. West (Yonge),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
4d0cf291903d3704cdd8c055,Kiva's,43.687983764255456,-79.39471505267664,Bagel Shop,4bf58dd8d48988d179941735,15 St. Clair Ave. W (at Yonge St.),"Moore Park, Summerhill East",43.69,-79.39,Central Toronto
5644dbaa498e7f7534154326,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place,4bf58dd8d48988d1ca941735,59 Cameron St,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5b233c5595d986002c9e8788,Drom Taberna,43.648134029847476,-79.39967466122691,Bar,4bf58dd8d48988d116941735,458 Queen Street W,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4adf8284f964a520477b21e3,Core Studio Yoga & Pilates,43.647919673434195,-79.40019574557343,Yoga Studio,4bf58dd8d48988d102941735,553 Queen St. W (at Augusta Ave.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
54282a5b498ef4e6e79707ac,Sonic Boom,43.650858882525974,-79.39698455156606,Record Shop,4bf58dd8d48988d10d951735,215 Spadina (Sullivan),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5c9d0a7d25fb7b002cdc0ca6,Raku,43.64813897879459,-79.39949180336755,Udon Restaurant,55a59bace4b013909087cb2a,456 Queen St W (at Augusta Ave),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b637f7bf964a5208a7e2ae3,City Dance Corps,43.648143964685374,-79.39811053124042,Dance Studio,4bf58dd8d48988d134941735,489 Queen St W (Queen and Spadina),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4edeae9d61af80fe89aa3f54,Banh Mi Boys,43.648649805139854,-79.39685914804579,Sandwich Place,4bf58dd8d48988d1c5941735,392 Queen St. W,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ad93053f964a520f21821e3,BarChef,43.648038103605295,-79.40016126163273,Bar,4bf58dd8d48988d116941735,472 Queen St W (btwn Augusta & Denison),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
531b85a6498e92595cfe68a4,Meeplemart,43.65162799198926,-79.39741037259144,Gaming Cafe,4bf58dd8d48988d18d941735,247 Spadina Ave (Dundas St W),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b9ea14cf964a52032f536e3,Graffiti Alley,43.64795421908404,-79.39810216426848,Street Art,52e81612bcbc57f1066b79ee,753 Queen St W (Alley btwn Queen & Richmond street),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ad76dadf964a520530a21e3,Dark Horse Espresso Bar,43.65056381026066,-79.39701810600826,Coffee Shop,4bf58dd8d48988d1e0931735,215 Spadina Ave (at Sullivan St.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4be0b04f4f15c9287a1bcc0b,La Palette,43.64782019405015,-79.40095745762193,French Restaurant,4bf58dd8d48988d10c941735,492 Queen Street West (at Denison),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
56464481498e460c7247dc56,Saku Sushi,43.648038262053305,-79.40026848917229,Sushi Restaurant,4bf58dd8d48988d1d2941735,478 Queen St West (Augusta),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
55a9c018498e8b05f7f870f1,Alo,43.64857357946059,-79.39624325999638,French Restaurant,4bf58dd8d48988d10c941735,163 Spadina Ave (Queen Street),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5955561ffc9e94781410f061,Icha Tea 一茶間,43.65133601830261,-79.39736984238466,Tea Room,4bf58dd8d48988d1dc931735,235 Spadina Ave Unit 4,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5afda69cfe0e2a002455224b,My Roti Place,43.648663,-79.397306,Indian Restaurant,4bf58dd8d48988d10f941735,406 Queen st West (Cameron),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4afd95c3f964a520cd2822e3,Outer Layer,43.64762126599825,-79.4014203057623,Gift Shop,4bf58dd8d48988d128951735,577 Queen St. W (at Portland St.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4cc99fdd786e4688d2379509,Yeti Nails & Spa,43.647937726631774,-79.3963296299419,Cosmetics Shop,4bf58dd8d48988d10c951735,432 Richmond Street West (Spadina Ave),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
59ebd72f95a722043bcbc712,Aloette,43.648380956878,-79.39618583130652,Restaurant,4bf58dd8d48988d1c4941735,163 Spadina Avenue,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5209947a11d24085eb84660d,Saffron Spice Kitchen,43.64846,-79.3972,Sri Lankan Restaurant,5413605de4b0ae91d18581a9,459 Queen St W (Cameron St),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
573cf7fb498ea0619b6c64dd,El Rey,43.652764,-79.400048,Cocktail Bar,4bf58dd8d48988d11e941735,2A Kensington Ave (at Dundas Ave W),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
584593c2ebf0284fe7b103cb,Fahrenheit Coffee,43.64703669923361,-79.40087579760974,Coffee Shop,4bf58dd8d48988d1e0931735,529 Richmond St W,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
55fe012b498e89e60e8e6298,Kekou Gelato House,43.648651876492046,-79.39690109356265,Ice Cream Shop,4bf58dd8d48988d1c9941735,394 Queen St W (at Spadina Ave),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b08386df964a520910623e3,Arepa Cafe,43.64784655479944,-79.40092457183587,Arepa Restaurant,4bf58dd8d48988d152941735,490 Queen St. W. (at Denison Ave.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4d90ca3cc1b1721e93666346,Yoga Tree Downtown,43.647902460114445,-79.39608601147005,Yoga Studio,4bf58dd8d48988d102941735,140 Spadina Ave Unit A201 (at Richmond St),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ad4c063f964a5205cf820e3,Get Outside,43.6488482587458,-79.39577748658837,Shoe Store,4bf58dd8d48988d107951735,437 Queen St. W (at Spadina Ave.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4c8e727b58668cfa1925d2ec,Le Gourmand Café,43.648282339042105,-79.39623145239167,Café,4bf58dd8d48988d16d941735,152 Spadina Ave (at Richmond St W),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
51a261ca498ea3d3eaf40876,FIKA Cafe,43.653560276835684,-79.40040209660836,Café,4bf58dd8d48988d16d941735,28 Kensington Ave,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
51f7b952498ec4fd67788f71,Early Bird Espresso & Brew Bar,43.647419183755126,-79.40255659297493,Café,4bf58dd8d48988d16d941735,613 Queen St W (btwn Bathurst & Portland),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ad4c05df964a5206ff620e3,The Cameron House,43.648617,-79.39757,Bar,4bf58dd8d48988d116941735,408 Queen St. W (at Cameron St.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ad8aabef964a5207c1321e3,Avenue Open Kitchen,43.647273151492655,-79.39631997359885,Diner,4bf58dd8d48988d147941735,7 Camden St. (at Spadina Ave.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5723ed0f498e8d0abfb4e5a6,Cacao 70,43.648351398208,-79.39808247973598,Creperie,52e81612bcbc57f1066b79f2,485 Queen St. W,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
51aa63f1498e59e83d4f9319,The Burger's Priest,43.64838074263633,-79.3972643490738,Fast Food Restaurant,4bf58dd8d48988d16e941735,463 Queen St. W. (at Spadina Ave),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5171e5bae412554f0a1dbe18,Fuel Training Club,43.646823,-79.397917,Gym,4bf58dd8d48988d176941735,45 camden st unit 100 (spadina),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ae4e982f964a5205d9f21e3,Buddha's Vegetarian,43.65190355922526,-79.40331176640306,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,666 Dundas St. W. (Bathurst St.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
585d982bd8b0ed6559627880,Square Fish,43.648451,-79.397267,Seafood Restaurant,4bf58dd8d48988d1ce941735,461 Queen St W (at Cameron St),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5741f9d3498ee283bf0d7c11,Basil Box,43.64873189146827,-79.39623046744899,Asian Restaurant,4bf58dd8d48988d142941735,441 Queen St W (at Spadina Ave),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ad4c064f964a52093f820e3,Body Blitz Spa West,43.64597633141546,-79.39983376298972,Spa,4bf58dd8d48988d1ed941735,471 Adelaide St W (btwn Portland St & Maud St),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ad4c05cf964a5200ff620e3,Fresh On Spadina,43.648048207763615,-79.39600791264331,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,147 Spadina Ave. (at Richmond St. W.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b116957f964a520087c23e3,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store,4bf58dd8d48988d127951735,205 Augusta Ave. (Denison Square),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
57c9b44d498e41a4a376ec28,Pokito,43.64850288544916,-79.39794579549702,Hawaiian Restaurant,52e81612bcbc57f1066b79fe,420 Queen St W (btwn Vanauley & Cameron St),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4e8caad793adecfdb97b7f01,F As In Frank,43.64844417426421,-79.39783837303932,Thrift / Vintage Store,4bf58dd8d48988d101951735,418 Queen St. W,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4adccb27f964a520e02f21e3,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery,52f2ab2ebcbc57f1066b8b45,50 Kensington Avenue (St. Andrew St.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4af45a8af964a52097f121e3,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant,4bf58dd8d48988d14a941735,322 Spadina Ave. (at Dundas St E),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5632af4b498ee60496a2d7db,Kupfert & Kim,43.64794381005563,-79.39612137378384,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,140 Spadina Ave (at Richmond St W),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4a8d5b48f964a520840f20e3,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café,4bf58dd8d48988d16d941735,30 St Andrew St (at Spadina Ave),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
589bc46a739d8546efb5f2fd,Grey Gardens,43.653479,-79.401427,Wine Bar,4bf58dd8d48988d123941735,199 Augusta,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4adb896df964a520bf2821e3,401 Richmond,43.64790630817995,-79.39521906011258,Art Gallery,4bf58dd8d48988d1e2931735,401 Richmond St W (at Spadina Ave),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b6f3b53f964a520d9e52ce3,Americo,43.64814862211383,-79.39942972001549,Arts & Crafts Store,4bf58dd8d48988d127951735,456 Queen St West,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b23c951f964a520ad5924e3,Kensington Food Market,43.654058473740236,-79.40037565547179,Farmers Market,4bf58dd8d48988d1fa941735,34 St. Andrew St. (at Kensington ave.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4da85dbd5da3ef8bf15c2702,Spadina Optometry,43.647235920384865,-79.39568268778311,Optical Shop,4d954afda243a5684865b473,127 Spadina Ave,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
50427a03e4b08d9f5931f593,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant,4bf58dd8d48988d1c1941735,69 Kensington Ave (Baldwin St),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4c30d270452620a196b01f0f,Alexandra Park,43.650582680667924,-79.40453778486872,Park,4bf58dd8d48988d163941735,"275 Bathurst St. (btwn Dundas, Carr & Denison)","Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4bfc5019da7120a132df49fd,St. Andrews Playground / Dog Park,43.64738759338116,-79.39875217247466,Park,4bf58dd8d48988d163941735,450 Adelaide Street West (Brant St & Adelaide St W),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
52cc8576498eda8bc7cd774e,GoodLife Fitness Toronto Richmond and Bathurst,43.646365,-79.402312,Gym,4bf58dd8d48988d176941735,555 Richmond St W (Bathurst and Richmond),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5650f6e0498e58a4af840bf9,Campechano,43.645828,-79.400887,Taco Place,4bf58dd8d48988d151941735,504 Adelaide Street West (Portland),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ae4987af964a5201b9c21e3,Courage My Love,43.653248372136495,-79.40015802843716,Thrift / Vintage Store,4bf58dd8d48988d101951735,14 Kensington Ave. (at Fitzroy Terr.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4fce6dfde4b0cf727b95f005,Market 707,43.652127706758996,-79.40484420479436,Food Court,4bf58dd8d48988d120951735,707 Dundas St W,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ad4c05cf964a52007f620e3,Horseshoe Tavern,43.6493390929762,-79.3959763512841,Music Venue,4bf58dd8d48988d1e5931735,370 Queen St. W (at Spadina Ave.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4be4c98ed4f7c9b6adb82420,Cherry Cola's Rock N Rolla Cabaret & Lounge,43.64785574097798,-79.40431991031986,Rock Club,4bf58dd8d48988d1e9931735,200 Bathurst St. (Queen St. W),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b7f2d7af964a520cb1c30e3,The Cabinet Salon,43.64764036906222,-79.40129406386491,Salon / Barbershop,4bf58dd8d48988d110951735,577 Queen Street West,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4e9a55b68231878c156f04bf,Cold Tea,43.65419313416817,-79.40107491108753,Bar,4bf58dd8d48988d116941735,58 Kensington Ave (at St. Andrew),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
525e994a498e43dfb20cf5d3,El Arepazo,43.653356757013846,-79.40142382892122,Arepa Restaurant,4bf58dd8d48988d152941735,181 Augusta Ave.,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4d3e1a66457cb60c7ad5fda4,416 Snack Bar,43.64751101216232,-79.40401784574094,Speakeasy,4bf58dd8d48988d1d4941735,181 Bathurst St,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4f57af17e4b01cdf1e8bfa45,Kanto,43.6521668804813,-79.40484262234281,Filipino Restaurant,4eb1bd1c3b7b55596b4a748f,707 Dundas St W (at Bathurst St),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
55afaf3b498ef5a31dc891e8,½ oz. Cocktail Emporium,43.653371463735276,-79.40021853715685,Liquor Store,4bf58dd8d48988d186941735,20 Kensington Ave. (Fitzroy Terrace),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5b0593b06fd626002c7cc600,Impact Kitchen,43.646312775306725,-79.39804162892614,Café,4bf58dd8d48988d16d941735,Toronto ON M5V 1S7,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5ba1a63c5d891b002c262874,Juicy Dumpling,43.652722483150555,-79.39849796387996,Dumpling Restaurant,4bf58dd8d48988d108941735,280 Spadina Ave.,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b23f76cf964a520035e24e3,EB Games,43.6489361368077,-79.3953942781761,Video Game Store,4bf58dd8d48988d10b951735,425 Queen St. W,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
54492aff498eb70df48408b8,Buna's Kitchen,43.64804220591876,-79.39493648214875,Bistro,52e81612bcbc57f1066b79f1,388 Richmond St W. (at Spadina Ave),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ad4c05ef964a5208cf620e3,Bovine Sex Club,43.64754266196796,-79.40268742338397,Nightclub,4bf58dd8d48988d11f941735,542 Queen St. W (btwn Bathurst St. & Ryerson Ave.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
510d827ee4b01d3af0025660,Rasta Pasta,43.65420716538317,-79.40046891984555,Caribbean Restaurant,4bf58dd8d48988d144941735,61 Kensington Ave (btwn Baldwin St & St. Andrews St),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4e66c3a0b3ad5d9197217ddf,CB2,43.64707,-79.40368,Furniture / Home Store,4bf58dd8d48988d1f8941735,651 Queen St W (at Bathurst St.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ad8a3a1f964a520231321e3,Fusaro's Kitchen,43.64811852414678,-79.396060378564,Sandwich Place,4bf58dd8d48988d1c5941735,147 Spadina Ave (at Richmond St. W.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4bdb020b2a3a0f478ce9acb6,Lush,43.64945931504611,-79.39413651823997,Cosmetics Shop,4bf58dd8d48988d10c951735,312 Queen Street West (at Spadina Ave),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
57125773498ec1010840bf7a,Forget Me Not Cafe,43.64573269057218,-79.4007156479644,Coffee Shop,4bf58dd8d48988d1e0931735,506 Adelaide Street West,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
58a7c100076be13f60d1dff5,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant,4bf58dd8d48988d14a941735,6 Saint Andrew St (Spadina Ave),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4fa30e16e4b0e966814a026e,Barreworks,43.64732263896442,-79.40296435435697,Gym / Fitness Center,4bf58dd8d48988d175941735,"625 Queen St. W., 3rd Fl. (nr Bathurst St.)","Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
526a9c8d498e559cf0f778c5,Fly Studio,43.64828277150768,-79.39827639985522,Yoga Studio,4bf58dd8d48988d102941735,489 Queen St W (Spadina),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5b201e0d6f0aa2002c4e541a,COPS,43.645739,-79.398906,Donut Shop,4bf58dd8d48988d148941735,445 Adelaide St W,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b798147f964a52055fd2ee3,Carlos' House of Spice,43.654188111731344,-79.40190419262933,Gourmet Shop,4bf58dd8d48988d1f5941735,190 Augusta Ave. (at Denison Sq.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
539789cb498e6ed2a08eeafb,KINTON RAMEN,43.648705139567284,-79.39728052502396,Ramen Restaurant,55a59bace4b013909087cb24,402 Queen St W (at Cameron Avenue),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5196a7b2498e9ad3f2006643,Nom Nom Nom Poutine & Crêpes,43.65211105018779,-79.40478604370892,Poutine Place,56aa371be4b08b9a8d5734c7,707 Dundas St W (at Bathurst St),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b6e3f5ef964a52021b42ce3,Pat's Homestyle Jamaican Restaurant,43.64738643913458,-79.40321008296453,Caribbean Restaurant,4bf58dd8d48988d144941735,558 Queen St West,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4dced670fa7664b7c6b2858e,Duke's Cycle,43.64731422015173,-79.40297539263594,Bike Shop,4bf58dd8d48988d115951735,625 Queen Street West (Bathurst),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ff222e6582f33c0ee007ba7,Handlebar,43.652898792690486,-79.40130476536174,Bar,4bf58dd8d48988d116941735,159 Augusta Ave. (Dundas),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
5987b49e1fa7635deb1499f9,Cool N2,43.648567,-79.397828,Dessert Shop,4bf58dd8d48988d1d0941735,412 Queen Street West,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ed00b8fb8f7971d6a344e5f,Loblaws,43.647656,-79.40163,Grocery Store,4bf58dd8d48988d118951735,585 Queen St W (at Portland St.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
507ef693e4b0324d293e4f49,Aroma Espresso Bar,43.64803481756751,-79.39958308867753,Café,4bf58dd8d48988d16d941735,525 Queen St W (at Augusta Ave.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b11c5ecf964a520568423e3,lululemon athletica,43.6494799,-79.39437,Clothing Store,4bf58dd8d48988d103951735,318 Queen Street W (btwn Spadina Ave & Soho St),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4aedd989f964a52083cf21e3,King's Cafe,43.65427040798248,-79.40189703859198,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735,192 Augusta Ave.,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4ad4c062f964a520c9f720e3,Theatre Passe Muraille,43.64860133171848,-79.40254468769677,Theater,4bf58dd8d48988d137941735,16 Ryerson Ave,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b06dfb7f964a520f2f122e3,Adrift,43.64713429591524,-79.39576509132847,Board Shop,4bf58dd8d48988d1f1941735,116 Spadina (Camden),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
57bdc441498e58d8043073d6,lululemon athletica,43.64930053147295,-79.39429631547799,Clothing Store,4bf58dd8d48988d103951735,318 Queen Street,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4fd3ea3ee4b0191b9c2b1aff,Rosewood Chinese Cuisine,43.65317123090316,-79.39670982441321,Chinese Restaurant,4bf58dd8d48988d145941735,463 Dundas St. W. (at Larch St.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
51be81b7498e2e1c1883a451,The Tiki Bar,43.64760710918619,-79.40269871340676,Bar,4bf58dd8d48988d116941735,542 Queen St West,"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
503fb59ce4b050691ba405a3,Gushi,43.65225817681606,-79.40488372625506,Japanese Restaurant,4bf58dd8d48988d111941735,707 Dundas St. W. (at Bathurst St.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
4b283574f964a520e79024e3,To-Ne Sushi,43.64850841537041,-79.39773952950517,Sushi Restaurant,4bf58dd8d48988d1d2941735,414 Queen St. W. (at Spadina Ave.),"Kensington Market, Chinatown, Grange Park",43.65,-79.4,Downtown Toronto
